Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Bruce Lee - The Fighter,16-10-2015,Telugu,Ram Charan,Rakul Preet Singh,S. Thaman,"When a stuntman is mistaken for a police officer, he begins fighting crime.",5.8,0.9044
Akhil,11-11-2015,Telugu,Akhil Akkineni,Sayesha Saigal,S. Thaman,A cruel business official attacks a tribal village for a stone which the people treat it as something special a guy who thinks he is somehow related to the stone comes to their aid.,3.2,1.1651
Srimanthudu,07-08-2015,Telugu,Mahesh Babu,Shruti Haasan,Devi Sri Prasad,"Harsha, a multi-millionaire guy who has everything but there is something else he's looking for and in the process he adopts a complete village trying to bring change in the people.",6.6,0.7726
Sher,30-10-2015,Telugu,Kalyan Ram,Sonal Chauhan,S. Thaman,"Gautham, a young man, gets into the bad books of Pappi, a local thug, by disrupting his marriage. Later, Pappi vows to take revenge from Gautham and threatens to ruin his life at any cost.",10,0.6416
Tiger,26-06-2015,Telugu,Sundeep Kishan,Seerat Kapoor,S. Thaman,"Tiger, an aggressive young man, can do just about anything for his best friend Vishnu. When Vishnu falls in love with Ganga, the lives of the lovers are in danger. Will Tiger be able to save them?",2,0.5465
Jadoogadu,26-06-2015,Telugu,Naga Shaurya,Sonarika Bhadoria,Mahati Swara Sagar,"Krishna, a villager who is determined to become wealthy, bumps into a moneylender, Anakonda, and joins a gang. However, after climbing the ranks, he realises that his gang leader plans to trap him.",6,0.5723
Dohchay,24-04-2015,Telugu,Naga Chaitanya Akkineni,Kriti Sanon,Sunny M.R.,A conman faces his biggest threat when he is in urgent need for a lump sum and a policeman is after him to catch him red handed.,3.8,0.6072
Asura,05-06-2015,Telugu,Nara Rohith,Priya Banerjee,Sai Karthik,The story deals with the ego between a jailor(cop) and the prisoner who is subjected to death.,6,0.4855
Bhale Manchi Roju,25-12-2015,Telugu,Sudheer Babu,Wamiqa Gabbi,Sunny M.R.,The story revolves around a guy whose got a defect in him and how he gets trapped in a crime which forces him to kidnap a girl in order save his beloved ones.,7.3,0.5393
Malli Malli Idhi Rani Roju,06-02-2015,Telugu,Sharwanand,Nithya Menen,Gopi Sundar,"An unfortunate incident separates a state-level athlete from his lover, who then moves to Malaysia. Years later, she returns to India but certain misunderstandings threaten to keep them apart.",7.3,0.4155
Pandaga Chesko,29-05-2015,Telugu,Ram Pothineni,Rakul Preet Singh,S. Thaman,"Karthik, a money minded businessman, gets engaged to another money-minded girl Anushka. When his factory gets shut down by an environment activist Divya, he goes back to India only to fall in love with her.",5.6,0.4677
Gopala Gopala,10-01-2015,Telugu,Pawan Kalyan,Shriya Saran,Anup Rubens,"Gopala Rao, an atheist, finds himself in the midst of crises. When Govinda Hari enters his home, Rao's life changes in miraculous ways.",5.7,0.462
Shivam,02-10-2015,Telugu,Ram Pothineni,Raashii Khanna,Devi Sri Prasad,The story of a boy (Ram) who wants to make his love life and marriage a success. The movie is directed by Srinivas Reddy and produced by Ravi Kishore. The film is produced under Sri Sravanthi movies banner.,4.5,0.8639
Courier Boy Kalyan,17-09-2015,Telugu,Nithiin,Yami Gautam,Karthik,A courier boy's life turn into unexpected consequences because of a courier received from a social service activist.,6.8,0.3864
James Bond,24-07-2015,Telugu,Allari Naresh,Sakshi Chaudhary,Sai Karthik,Nani is a trepid and fearful guy who works as a software engineer. Bullet is a mafia don in Dubai. Her mother doesn't know about Bullet's profession. Bullet is forced to come back to India when her mother falls ill. Her mother's last wish is to get Bullet married. That's when Nani falls in love at first sight with Bullet when she visits a temple wearing a traditional dress. Rest of the story is all about what happens when a coward like Nani marries a gangster girl without knowing her real profession.,6.7,0.3014
Subramanyam For Sale,24-09-2015,Telugu,Sai Durgha Tej,Regina Cassandra,Mickey J Meyer,Subramanyam and Sita have a chance meeting in the USA. Their act of a husband and wife to win a 'best couple' contest lands them in trouble as they have to continue the act. But the feelings of their families are at stake.,4.3,0.4661
Adithya (Creative Genius),05-06-2015,Telugu,Suman Talwar,Meena Vasu,Vandemataram Srinivas,"A Children's  film based on the science and technology, Motivated by Dr. APJ Abdul kalam ideology. A kid who has the potential to scale to great heights in the backdrop of Science and Technology",0,0.1988
Malini & Co.,28-08-2015,Telugu,Zakir Hussain,Poonam Pandey,Gopal V,"A woman runs a massage parlor in Dharavi, Mumbai.",10,0.2962
Columbus,22-10-2015,Telugu,Sumanth Ashwin,Mishti Chakravarty,Jithin Roshan,"Ashwin is a college student who falls for Indu. His love for her becomes so distracting that he ignores his former career goals to concentrate on her. His zeal begins to annoy her. She irritably ignores him and goes to Delhi. Heartbroken, he follows her and becomes involved in a murder mystery and is unfortunately arrested. When released from jail he finds that she has left for good. He crosses paths with Neeraja  who promises to help him track her down. Neeraja and Ashwin start getting close to each other.",7.7,0.2538
Rey,27-03-2015,Telugu,Sai Durgha Tej,Saiyami Kher,Chakri,"Film starring Sai Dharam Teja, Shubra Ayyappa and Ali, directed by Y.V.S. Chowdary",2,0.4615
Jyothi Lakshmi,12-06-2015,Telugu,Satyadev Kancharana,Charmy Kaur,Sunil Kashyap,Jyothi Lakshmi revolves around the life of a small time heroine struggling in the film industry and the perspectives of various people who have a low opinion about girls working in the film industry.,1,0.3285
Mosagallaku Mosagadu,22-05-2015,Telugu,Sudheer Babu,Nandini Rai,Manikanth Kadri,,7,0.2823
Bhale Bhale Magadivoy,04-09-2015,Telugu,Nani,Lavanya Tripathi,Gopi Sundar,Forgetful Lucky falls in love with the demure Nandana. But she doesn’t know he has trouble remembering things and her dad does!,6.1,0.1964
Lion,14-05-2015,Telugu,Nandamuri Balakrishna,Trisha Krishnan,Mani Sharma,"He (Balakrishna Nandamuri) gets injured and goes into coma at a hospital in Mumbai. When he wakes up he vaguely remembers what happened to him. He remembers himself as Bose. But, he is identified as Godse, CEO of a company in Mumbai. As he is having memory issues, he goes to Hyderabad to search for his past. He finds his parents and his lover. But they deny him. Are they his real parents or is it just a feeling of deja vu? Rest of the story is all about what led to his injury and how he fights his way back!",4,0.2719
Gaddam Gang,06-02-2015,Telugu,Dr. Rajasekhar,Sheena Shahabadi,Achu Rajamani,"Dasu and his gang of newbies kidnap a rich politician's son to extract money from him, with his new-found uncanny rules of kidnapping. All his plannings go haywire when an insane cop is brought to handle the case.",5,0.3242
Jil,27-03-2015,Telugu,Gopichand,Raashii Khanna,Ghibran,"Jai (Gopichand) is a fire officer. He happens to help a stranger Ranganath (Brahmaji), who is the right man of Mumbai don Chota Naik (Kabir Duhan Singh). Ranganath turns informer and runs away with the Chota Naik""s money. Chota Nayak suspects Jai to be an accomplice of Ranganath and starts troubling him. The rest of the story is all about how Jai teaches a lesson to Chota Nayak for messing up with him.",5.9,0.2237
Kanche,23-10-2015,Telugu,Varun Tej,Pragya Jaiswal,Chirantan Bhatt,A love story played out against the backdrop of World War II.,5.8,0.3413
Vinavayya Ramayya,06-04-2015,Telugu,Naga Anvesh,Kruthika Jayakumar,Anup Rubens,"Smitten with unrequited love, a young man inadvertently gets involved in the kidnapping of his beloved, ruining her arranged marriage. Can things be set straight?",0,0.3514
Kaali Charan,05-03-2015,Telugu,Chaitanya Krishna,Chandhini Tamilarasan,Nandhan Raj,"In the year 1980’s story happens in Usilampatti, with Madurai’s nativity, fragrance and culture background.",0,0.1743
Thanu Nenu,27-11-2015,Telugu,Santosh Shoban,Avika Gor,Sunny M.R.,"Kiran(Santosh Shobhan) is a call center employee who hates America and NRI culture. One fine day, he comes across Keerthi(Avika Gor) and falls in love with her. As time passes by, even Keerthi approves his love and the couple spend some happy times together.  On the other hand, Keerthi’s father(Ravi Babu) is a shrewd man who only dreams of sending his daughter to the US for big bucks. Twist in the tale arises when he decides to get his daughter married to an NRI.  What will Kiran do now ? How will he stop Keerthi from leaving to the US ? Why does Kiran hate America ?",0,0.2123
Tripura,24-07-2015,Telugu,Naveen Chandra,Swathi Reddy,Kamran Ahmed,"The story tracks to the life of a village girl, Tripura (Swathi Reddy), who sees the future through dreams. She meets Chandra (Naveen Chandra) and eventually get married to him to kick-start a new life, moving to the city. But what is troubling her from having a happy life? What role does Eesha (Pooja) play in Chandra and Tripura's life?",0,0.2195
Bham Bolenath,27-02-2015,Telugu,Navdeep,Pooja Jhaveri,Sai Karthik,Three different stories culminate into series of coincidences which create comedy of confusion.,0,0.3331
Ketugadu,18-09-2015,Telugu,Tejus Kancherla,Chandini Chowdary,Sai Karthik,"Chandu, a conman falls in love with Akira, sister of an elite businessman, Prakash. Eventually, as Prakash instructs Chandu to kidnap Akira, Ajay, an industrialist also aims to abduct her.",0,0.2061
Janda Pai Kapiraju,21-03-2015,Telugu,Nani,Amala Paul,G. V. Prakash Kumar,"Arvind who came to the city from a rural area, is a naive employee in a company. He cannot tolerate corruption, bribery, breaking rules, lavishness and the urban culture of youth in cities. He is caught by traffic police for a minor mistake though not of his own. Although he has all documents with him, he is asked a bribe by traffic policeman. When he refuses to pay the bribe, a complaint is booked against him and he is sentenced by the court, even though he complains about the bribe. Finally he does a sting operation with 2 of his friends and 10 honest employees in various government offices by applying for identy cards like PAN card, voter card, ration card for an anonymous person.",6.5,0.366
Ee Cinema Superhit Guarantee,11-12-2015,Telugu,Y. Kasi Viswanath,Punarnavi Bhupalam,Maruti,Mahadev is a carefree guy who dreams of becoming a filmmaker. He is smitten by three women in life and all the three affairs prove to be a disaster. The interesting point is that all the three girls are named Sirisha.What is it in Mahadev that causes failures in his love relationships?,4.8,0.1512
Affair,27-11-2015,Telugu,Shaani Pagadala,Prashanthi,Sheshu KMR,"In prevailing orthodox society in south of India, two girls fall in love.",0,0.0404
