Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Annayya,07-01-2000,Telugu,Chiranjeevi,Soundarya,Mani Sharma,"Rajaram (Chiranjeevi), owner of a fleet of lorries, meets Devi (Soundarya), a garment factory owner. After that acquaintance, she once seeks his help in dealing with two street ruffians, who were teasing her sisters, Lata (Chandini) and Geetha (Sishwa), and is shocked when the culprits turn out to be his brothers, Ravi (Ravi Teja) and Gopi (Venkat). Rajaram takes the incident lightly as the pranks of youngsters and is very lenient to them. With more such incidents, the two fall in love, with the brothers and sisters not far behind.  On his brothers' request, Rajaram approaches Devi for her sisters' hands in marriage to his brothers. But she curtly refuses her consent on grounds that the two are wayward drunkards. Rajaram reacts sharply to it and vows to get his brothers married to her sisters.  Since then on he is more exacting with his brothers and brings about a transformation in them. Devi agrees to their marriage.",5,0.3786
Chitram,25-05-2000,Telugu,Uday Kiran,Reema Sen,R. P. Patnaik,"Janaki comes to India from US and joins a college. Here she meets Ramana and the two fall in love. Soon, she gets pregnant which results in further complications.",5.5,0.3415
Moodu Mukkalaata,01-09-2000,Telugu,Jagapati Babu,Soundarya,M. M. Srilekha,"Three girls, Shravani, Lahari and Aliveni, are in love with Shanti Swaroop, a lecturer. His life takes a turn when these girls execute different ways to woo him.",0,0.322
Tirumala Tirupati Venkatesa,21-12-2000,Telugu,Ravi Teja,Maheswari,Vandemataram Srinivas,Three sisters are obsessed with money and dream to marry wealthy grooms. They marry three prospective grooms but later learn that they are ordinary people and refuse to live with them.,0,0.3252
Kodanda Ramudu,01-01-2000,Telugu,J. D. Chakravarthi,Rambha,S.V. Krishna Reddy,"Ramu, a tour guide, is deeply in love with Mounika, who does not believe in the concept of love. She pretends to be smitten by him and then humiliates him when he proposes marriage.",6,0.2574
Goppinti Alludu,21-07-2000,Telugu,Nandamuri Balakrishna,Simran,Saluri Koteswara Rao,"Goppinti Alludu is a family based movie in which, Murali Manohar(Balakrishna) is son of the industrialist SVR(SPB). He arrives India from Switzerland after finishing his graduation. SVR fixes a girl for him and asks him to marry her. To get rid of unwanted marriage, Maohar escapes back to Switzerland. Sowmya(Simran) is the grand daughter of Achyuta Ramayya(Satyanarayana). Achyuta Ramayya",0,0.2428
Hands Up,09-02-2000,Telugu,Nagendra Babu,Jayasudha,Shashi Pritam,,6,0.2381
Manasunna Maraju,01-01-2000,Telugu,Dr. Rajasekhar,Laya,Vandemataram Srinivas,"A benevolent landlord helps an ambitious girl who aspires to become a doctor. While the two spend time with each other, they fall in love and get married.",0,0.2446
Ravanna,03-03-2000,Telugu,Dr. Rajasekhar,Soundarya,S A Rajkumar,"Ravanna, a wayward youth, is misguided and used by the local MLA to threaten those who oppose him. Things start to change and he goes through a behavioural shift after falling in love with Sirisha.",0,0.2085
Ammo! Okato Tareekhu,20-10-2000,Telugu,L. B. Sriram,Raasi,Vandemataram Srinivas,A middle class man fights with various financial troubles due to overpopulated family resolves them by resolving family conflicts.,8.5,0.1636
