Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
PT Sir,24-05-2024,Tamil,HipHop Tamizha Adhi,Kashmira Pardesi,HipHop Tamizha Adhi,"The film follows a Physical Training teacher who inspires his students to realize their potential and pursue their aspirations. As he navigates various challenges within the school environment, his mentorship plays a crucial role in their journey of self-discovery and personal growth.",8.6,0.6508
Raghu Thatha,15-08-2024,Tamil,M. S. Bhaskar,Keerthy Suresh,Sean Roldan,"Story of a rebellious young woman, Kayalvizhi, who is forced to choose between principle and patriarchy.",3.8,0.7178
Bloody Beggar,31-10-2024,Tamil,Kavin Raj,Priyadarshini Rajkumar,Jen Martin,"A beggar's life takes an unexpected turn when a misadventure upends his daily routine. Can he navigate the bizarre, witty situations that follow?",5.8,0.5699
Kadaisi Ulaga Por,20-09-2024,Tamil,HipHop Tamizha Adhi,Anagha,HipHop Tamizha Jeeva,"In a dystopian near-future, new world order arises, leading to world war 3. India tries to remain neutral leading to capturing of Tamil Nadu from the South.",6.7,0.9775
Yezhu Kadal Yezhu Malai,31-01-2024,Tamil,Nivin Pauly,Anjali,Yuvan Shankar Raja,"Caught between family duty and romantic love, a young man faces an impossible choice.",0,0.8937
Thookudurai,25-01-2024,Tamil,Yogi Babu,Iniya,KS Manoj,"In the 18th Century, Tributary Monarch Nirpathunga Varman's diadem became the centerpiece of an annual carnival. In 1996, a forbidden love affair leads to tragedy, revenge, and a cursed spirit. Two decades later, a stolen diadem resurfaces, triggering the return of a vengeful spirit.",5.5,0.9127
Jolly O Gymkhana,22-11-2024,Tamil,Prabhu Deva,Madonna Sebastian,Ashwin Vinayagamoorthy,"Set in Tenkasi, Bhavani and her family navigate unexpected challenges, after their dream venture is thwarted, comes into contact with a corpse and forced to take an adventure trip to Kodaikanal.",0,0.7865
Petta Rap,27-09-2024,Tamil,Prabhu Deva,Vedhika,D. Imman,A movie stuntman begins to lose hope of achieving his dream of becoming an action star.,0,0.6496
Soodhu Kavvum 2: Nadum Naatu Makkalum...,13-12-2024,Tamil,Shiva,Harisha Jestin,Edwin Louis Viswanath,A gang of kidnappers find they have bitten off more than they can chew.,5,0.6031
Vadakkupatti Ramasamy,02-02-2024,Tamil,Santhanam,Megha Akash,Sean Roldan,"Ramasamy profits from the superstitions of people in his village by exploiting their beliefs in regards to the village temple. However, his life takes an unexpected turn when the temple, his primary source of income, is temporarily closed.",6.2,0.735
Weapon,07-06-2024,Tamil,Sathyaraj,Tanya Hope,Ghibran,"Agni, a dedicated environmentalist and YouTuber is searching for a superhuman crosses paths with a secret society headed by a supervillain GK.",1,0.8036
Ranam Aram Thavarel,23-02-2024,Tamil,Vaibhav,Nandita Swetha,Arrol Corelli,A series of unidentified and disfigured bodies are recovered by the police from across the city. A facial reconstruction artist is brought into the case to find those who are responsible for these killings. Will he be able to get to the bottom of the case and find the killer?,0,0.6361
Brother,30-10-2024,Tamil,Ravi Mohan,Priyanka Arul Mohan,Harris Jayaraj,"Karthik, an unwavering idealist, goes on a journey to restore harmony in the fractured family and prove himself, when his pursuit of justice inadvertently clashes with family loyalty.",5,0.4931
Vaagai,27-12-2024,Tamil,Ramakrishnan,Sujatha Sivakumar,Sree Sai Dev,Ramu comes from a middle class family and the problems faced in his life due to pavithra and his friends and the way he handles both the situations and how he overcomes the huddle created by the person enters in his life..,0,0.614
J.Baby,08-03-2024,Tamil,Dinesh Ravi,Urvashi,Tony Britto,,0,1.0852
Emakku Thozhil Romance,22-11-2024,Tamil,Ashok Selvan,Avantika Mishra,Nivas Prasanna,"Umashankar, who is an assistant director in the film industry, falls in love with Leo. In this case, Umashankar's friend Saranya to get pregnant through his lover Prashant, and Leo,who thought Umashankar was the reason, hated him and refused to love him, the two eventually reconcile after letting Leo know the truth.",5,0.4899
Rasavathi,10-05-2024,Tamil,Arjun Das,Tanya Ravichandran,S. Thaman,"A former criminal doctor and his wife seek a tranquil life, but has to face a psychopathic police inspector hellbent on vengeance jeopardizes their relationship and to kill doctor just because he bumped into him accidentally.",7.5,0.6678
Miss You,13-12-2024,Tamil,Siddharth,Ashika Ranganath,Ghibran,What happens when a guy falls in love with the girl he thought he hated the most? Why does her simple `no` mean so much more than it seems?.,6.1,0.5737
Boat,02-08-2024,Tamil,Yogi Babu,Gouri G Kishan,Ghibran,"During World War II, a group of 10 survivors from Madras get stranded in the ocean in a  small boat, which unexpectedly stops and sinks mid-journey, and they are forced to take some drastic measures to save themselves.",6.3,0.6515
Pechi,02-08-2024,Tamil,Balasaravanan,Gayathrie Shankar,Rajesh Murugesan,"Five young trekkers and their tour guide embark on a weekend adventure in the Kollimalai hills. Despite warnings, they venture into a restricted area, unknowingly entering the domain of a malevolent spirit, which is hell bent on wreaking havoc in their lives. Did they survive the relentless onslaught and harrowing encounter with the supernatural force in the haunted woods?",4,0.4093
Hit List,31-05-2024,Tamil,R. Sarathkumar,Sithara,C. Sathya,"Vijay, a typical middle-class guy, finds his life ruined when a masked man kidnaps his family and forces him to become an unwilling assassin, targeting the masked man’s rivals in a twisted game of karmic retribution.",0,0.4212
Inga Naan Thaan Kingu,11-05-2024,Tamil,Santhanam,Priyalaya,D. Imman,"Vetri, a hapless bachelor gets tricked into marrying into a debt-ridden Zamindar family. When a terrorist’s death happens inside Vetri’s apartment, he and his goofy in-laws embark on a chaotic heist to retrieve the body from the mortuary and claim their reward.",5,0.6245
Boomer Uncle,29-03-2024,Tamil,Yogi Babu,Oviya Helen,Dharma Prakash,"Nesam and his soon-to-be ex-wife, a foreigner named Amy, head to his neglected ancestral castle to fulfill a divorce agreement. Amy has a hidden agenda involving Nesam’s father’s scientific secrets. Meanwhile, Nesam’s old lackeys, Dawood, Bala and Thangadurai also converge on the mansion with their own plans. When a hologram of Oviya enters the picture, and Amy unleashes a “Franken-Hulk” monster with Robo Shankar’s head, the film abandons all attempts at coherence.",0,1.2049
Kanmani Paappa,02-08-2024,Tamil,Thaman Kumar,Miya Sree,Sree Sai Dev,"Karthik and his wife Kannamma, whose dream is to buy a house on their own receive a property detail from a broker. While visiting the house mentioned in kodaikanal, they get astonished because the house they saw was already in a painting done by their daughter Kanmani.",0,0.351
Rebel,22-03-2024,Tamil,G. V. Prakash Kumar,Mamitha Baiju,G. V. Prakash Kumar,Students who study in the town and how they are affected by the politics unfolding in the institution,3.5,0.4941
Mazhai Pidikatha Manithan,02-08-2024,Tamil,Vijay Antony,Megha Akash,Achu Rajamani,"A secret agent, forced to live anonymously, encounters a woman in debt. Against his detached lifestyle, he befriends her while rescuing a pup, sparking a journey to help with her financial troubles.",2,0.5633
Nanban Oruvan Vantha Piragu,02-08-2024,Tamil,Mirchi Vijay,Bhavani Sre,A. H. Kaashif,"Anand, in the travel back to his home to reunite with his friends , looks back at his life in 8 chapters, trying to find an answer to the question of “What’s happiness / Am I happy?",0,0.5289
Haraa,07-06-2024,Tamil,Mohan,Anumol,Rashaanth Arwin,"Ram (a) Ibrahim, who is grieving the loss of his daughter after she dies by suicide. He goes on a mission to uncover secrets and avenge her death.",0,0.5149
Saamaniyan,23-05-2024,Tamil,Ramarajan,Naksha Saran,Ilaiyaraaja,"Three young men plan a heist but find the bank already hijacked by elderly men. The public supports the elderly, exposing corruption among bank officials and igniting a wave of community fervor.",0,0.5955
Athomugam,01-03-2024,Tamil,Ananth Nag,Chaitanya Pratap,Saran Raghavan,"Playful act of Martin by installing a spy app in his love of life Leena's phone reveals a mysterious character thereby triggering events that questions love, trust, friendship, technology and unravels the thrilling dark side of human actions.",0,0.4103
Romeo,11-04-2024,Tamil,Vijay Antony,Mirnalini Ravi,Barath Dhanasekar,"Leela, an aspiring heroine, is forced to tie the knot with Arivu, 35-year-old Malaysian return simpleton hailing from the same village. After knowing that Leela did not sign up for him or the wedding, Arivu decides to win his wife’s heart,and also confronts with his buried past.",4.5,0.3973
White Rose,05-04-2024,Tamil,R. K. Suresh,Anandhi,Sudharshan M Kumar,"Grieving widow Divya, determined to rescue her kidnapped daughter, confronts a psychopathic killer and seeks police help. ACP Vetri, realizing he's connected to Divya's plight, faces a moral dilemma. Can Divya evade the killer and save her daughter, and will Vetri find redemption by aiding her?",0,0.4668
Operation Laila,22-02-2024,Tamil,Srikanth,Siddhika Sharma,Karthika Mahadev,"Surya, a sincere police officer, has a twin brother, Ravi, who becomes a beloved Drill Master at a school. Ravi falls in love with teacher Anjali. They encounter a ghost named Laila, seeking revenge for her murder. As Laila targets the school's staff, Surya must stop her or risk losing more lives.",0,0.3839
The Proof,03-05-2024,Tamil,Mime Gopi,Sai Dhanshika,R.P Dheepak,"The story revolves around a trial of a girl's gruesome murder case, the clandestine consequence of which is the notorious drug trafficking scandal and its cover-up. The trial gets over and the verdict of the court in this significant case is also out but in favour of those who indulged in this heinous crime.The acquitted conspirators were about to celebrate their victory. But the story is replete with many nail-biting twists and turns, when the scenes begin to unfold with another girl getting locked up in her own house by her boyfriend for the reasons unknown and the girl happens to be aware of the crucial truth behind the above-said criminal case. She endeavours to extricate herself from the precarious lockdown like situation she is facing inside her locked room and bring the concealed truth to light. Her heart-rending struggle inside the room without food and water and her efforts to get the much-awaited justice to the victim in the climax form the crux of the movie.",0,0.3225
Lal Salaam,09-02-2024,Tamil,Vishnu Vishal,Jeevitha,A.R. Rahman,"When a cricket game between two brothers goes wrong, a group of Indian villages are torn apart in the process. With tensions exacerbated by a scheming politician, the two brothers and their father must reconcile their differences to revitalize the locals’ Hindu and Muslim unity.",2.5,0.5264
Vasco Da Gama,02-08-2024,Tamil,Nakul,Arthana Binu,Arun NV,"In a dystopian world where good is bad and bad is good, an honest man is sent to a bizarre prison.",0,0.3554
Kaaduvetty,15-03-2024,Tamil,R. K. Suresh,Sangeerthana Vipin,Vanakkam Thamizha Sadiq,,0,0.512
Ippadiku Kadhal,09-02-2024,Tamil,Bharath Srinivasan,Janani Iyer,Arrol Corelli,"A tale about two depressed souls from different regions who come together and find a connection. Their sadness starts to fade away as they spend time together, bringing happiness into their lives. But, of course, life isn't always easy. There's still a bit of baggage that they hold.",5,0.4168
Yaavarum Vallavare,15-03-2024,Tamil,Samuthirakani,Arundhathi Nair,N. R. Raghunanthan,"Follows the events that take place in around 12 hours, from 6 pm to 6 am, in the lives of handful of people and propagates the idea that when a predicament arises, we need not await the arrival of a sole savior. Instead, common people who rise to the occasion are heroes by themselves.",0,0.4302
Dhonima,20-09-2024,Tamil,Kaali Venkat,Roshini Prakash,EJ Johnson,"Dhanam, a middle aged house maid, finds a puppy on her way back from work. She decides to keep the puppy as a companion for her son Dravid, an eight year old child who suffers from partial deafness. Dhanam is working hard to do surgery for Dravid’s illness. Dhanam’s husband Kotti is a construction worker and a drunkard never bothers about the family well-being. So how the dog’s presence in their life makes life changing moments is the crux of the film",0,0.2791
Sattam En Kaiyil,27-09-2024,Tamil,Sathish,Rithika Tamil Selvi,MS Jones Rupert Niranjan,"Gowtham finds himself in need to overcome an increasingly dire predicament after accidentally killing a motorcyclist, hiding the body in his car trunk and feigns drunk driving to avoid suspicion at a police checkpoint.",6,0.487
Mission: Chapter 1,12-01-2024,Tamil,Arun Vijay,Amy Jackson,G. V. Prakash Kumar,Follows a father fighting against odds in a bid to save his daughter who seems to be in trouble.,7,0.663
Guardian,08-03-2024,Tamil,Suresh Chandra Menon,Hansika Motwani,Sam C S,"A girl who has been unlucky all her life is possessed by a vengeful ghost, accidentally, which turns the table down in her life on a positive note. But the ghost has other motives.",0,0.2861
Veerayi Makkal,09-08-2024,Tamil,Vela Ramamoorthy,Deepa Shankar,Deepan Chakravarthy,"A once close family of three brothers and a sister face growing divides and tensions but ultimately reunites through forgiveness after a tragedy strikes, reaffirming the strength of familial bonds.",0,0.4127
Park,09-08-2024,Tamil,Thaman Kumar,Swetha Dorathy,Hamara CV,"A DTH shop couple’s romance takes a supernatural turn when they stumble into a park while fleeing thugs. Possessed by the spirits of a murdered couple seeking revenge, they must break free from their rage-filled state by avenging the spirits’ deaths.",0,0.3503
Birthmark,23-02-2024,Tamil,Shabeer Kallarakkal,Mirnaa,Vishal Chandrasekhar,"Set in 1999, Lieutenant Daniel returns home six months after being abducted in a war zone and finds that his six month old pregnant wife, Jennifer suffers from health complications. He decides to take her to a natural birthing village for her delivery. As the event unfolds in the birthing village, they become aware of an impending danger deliberately directed at the baby.",0,0.2726
Kalvan,04-04-2024,Tamil,G. V. Prakash Kumar,Ivana,G. V. Prakash Kumar,"In his pursuit of employment, a reformed thief encounters a setback and seeks an elderly man who then becomes the linchpin in his journey toward a fresh start.",0,0.3221
Quotation Gang Part 1,13-09-2024,Tamil,Jackie Shroff,Priyamani,Drums Shivamani,"In the forests of Mumbai, Mustafa leads a ruthless contract killing gang with strict principles. His wife Padma is calm and silent, while Shakunthala, a brave gang member, saves a teenager named Iraa from drug peddlers. Shakunthala’s adopted sister Seerat returns from Kashmir with her lover Rubina after avenging a molestation. As Mustafa’s gang members are mysteriously killed, he invites all contract killers for a feast, leading to a bloody attack. The story unfolds with a shocking twist revealing the mastermind behind the gang attack, inspired by true events.",0,0.4233
Pithala Maathi,14-06-2024,Tamil,Umapathy Ramaiah,Samskruthy Shenoy,S. N. Arunagiri,"Two friends working as water suppliers find their reckless lives turned upside down when one of them mistakenly clashes with a newly appointed District Revenue Officer, who is a nymphomaniac leading a salacious secret lifestyle.",0,0.3377
Vithaikkaaran,23-02-2024,Tamil,Sathish,Simran Gupta,Venkat Bharath,A magician turned smuggler is betrayed by his crew.,0,0.2359
Phoenix,14-12-2024,Tamil,Surya Vijay Sethupathi,Varalaxmi Sarathkumar,Sam C S,Directorial debut of ‘Anl’ Arasu and protagonist debut for Surya,0,0.3998
Angammal,19-10-2024,Tamil,Saran Shakthi,Geetha Kailasam,Mohammad Maqbool Mansoor,"In a remote, rustic mid-90s village in Tamil Nadu, a city educated young man feels awkward because his mother is blouseless. This is how she has always dressed. But as he tries to find a solution before his prospective in-laws arrive, a simple problem spirals out of control.",0,0.2652
Sathamindri Mutham Tha,01-03-2024,Tamil,Srikanth,Priyanka Thimmesh,Jubin,"This is a mystery thriller involving the hero, a killer for hire and the heroine. The heroine is involved in a hit and run case and is rescued by the hero. She becomes amnesiac and he takes her home and keeps her with him. Her husband lodges a complaint with the police that his wife is missing. There is a vengeful Inspector of police who wants to kill the hero he being a killer. This then becomes a story of conflict and entanglement between the characters. What happens to the hero, the heroine who suffers in amnesia, her husband and the policeman gets resolved in the climax.",0,0.1903
Pogumidam Vegu Thooramillai,23-08-2024,Tamil,Vimal,Deepa Shankar,N. R. Raghunanthan,"The narrative unfolds the transformative journey of a mortuary driver whose life's circumstances drive him to embark on a lengthy expedition to transport a deceased individual. Little did he know that the deceased carried the pride and honour of two feuding families. As the journey progresses, themes of friendship, love, clashes, and confusions come to the forefront. The question of how he successfully manages to deliver the body to its rightful family amidst the chaos is what Pogumidam Veguthooramillai is all about.",7,0.4139
Laandhar,21-06-2024,Tamil,Vidharth,Swetha Dorathy,M.S. Prraveen,"ACP Aravind, an honest and sincere police officer, is assigned with unenviable task of capturing an armed masked killer. Amidst the hunt for the perpetrator, his wife Jaanu goes missing, leaving him racing against time to find her.",0,0.2948
Aaragan,04-10-2024,Tamil,Michael Thangadurai,Sriranjini,Vivek P,"Saravanan and Magizhnila, deeply in love, are looking to secure their future together but need more financial stability. When Magizhnila lands a higher-paying job in a new town, it seems like a promising opportunity. However, she soon faces a series of harrowing challenges. How she navigate this turbulent phase forms the heart of the story.",0,0.172
Lineman,22-11-2024,Tamil,Charle,Saranya Ravichandran,Deepak Nandhakumar,"Lineman movie is about the life of Subbaiah and his son Senthil, who deals with electricity and engineering invention. He wants to give his invention to society and government to save life's of people who work as a Lineman.",0,0.2284
Hitler,27-09-2024,Tamil,Vijay Antony,Riya Suman,Vivek Siva,A man and his new love are caught in the middle of a dangerous conflict between a tough detective and a tyrannical politician.,2.5,0.3712
Once Upon a Time in Madras,13-12-2024,Tamil,Bharath Srinivasan,Pavithra Lakshmi,Jose Franklin,"In Chennai, along the Koovam River, 9-year-old Dinesh's life ends tragically when he's shot by retired army officer Krishnaraja in a fit of rage. Confusion ensues as the police investigation fails to identify the shooter. Krishnaraja disposes of the gun in the river, but its discoveries by a few people sets off a chain of events with unforeseen consequences.",0,0.4111
Local Sarakku,26-01-2024,Tamil,Dinesh,Upasana Rai,VR Suwaminathan Rajesh,This is the Story of a Male Lead Consuming Alcohol for Long Time. At Certain Point Lead Wish to Stop Consuming Alcohol Which Leads to Life Threatening Issue of Whole Life.,1,0.1551
Glassmates,23-02-2024,Tamil,Aruldoss,Brana,Prithivy,"Two drinking buddies join detox but make their physician an alcoholic too, sparking mayhem locally.",0,0.3324
Akkaran,03-05-2024,Tamil,M. S. Bhaskar,Venba,S. R. Hari,Veerapandi is an Ordinary Wrestler Living in Madurai and Has Two Daughters in Which His Second Daughter Priya is Killed by Two Unknowns. How He Takes Revenge on Them in a Different Way is the Rest of the Story,0,0.4369
Amigo Garage,15-03-2024,Tamil,Mahendran,Athira Raj,Balamurali Balu,"Rudra an Adolescent Boy, Who Has Always Been Fascinated by Getting Into Amigo Garage. His Life Further Takes a Turn One Fine Day When He Enters Amigo Garage and Meets Anand. The Movie Further Unravels the Unpleasant Consequences, Twists and Turns in Rudra’s Life.",0,0.1954
Pon Ondru Kanden,14-04-2024,Tamil,Ashok Selvan,Aishwarya Lekshmi,Yuvan Shankar Raja,"Rival school friends Siva and Sai reunite after years, bury rivalry but compete for Sandy's affection, an unexpected twist complicates their rekindled friendship and romantic pursuits.",4.7,0.2444
Oru Thavaru Seidhal,05-04-2024,Tamil,M. S. Bhaskar,Upasana Rai,K M Rayan,"Evicted from their flat and desperate for cash, a group of friends, including an aspiring filmmaker, find themselves at Chennai's Koyambedu junction. A chance encounter sparks a risky scheme to earn quick money, but their path is fraught with deception and unforeseen consequences. Did their gamble pay off, or did they fall victim to their own ambitions?",0,0.1872
Kaa,29-03-2024,Tamil,Salim Ghouse,Andrea Jeremiah,Amresh Ganesh,,0,0.231
Nandhan,20-09-2024,Tamil,M. Sasikumar,Suruthi Periyasamy,Ghibran,An Underdog of a Rural village survives as much as obstacles that he can to overcome his societal status,0,0.5459
Double Tuckerr,05-04-2024,Tamil,Dheeraj,Smruthi Venkat,Vidyasagar,"Aravind has been gifted with two angels in his life ever since his birth namely Right and Left, one of them accidentally takes Aravind’s life much before his time on Earth ends. By the time they realize their mistake, his body is taken away by Rocket and Murder Mani. Chaos ensues as the dominoes keep tumbling as one untoward incident follows another .",5,0.3229
Family Padam,06-12-2024,Tamil,Vivek Prasanna,Sreeja Ravi,Ani Vee,"Being a Middle Class Family That Can Afford Movie Tickets, They Dream of Producing a Whole New Movie to Fulfill Their Younger Son's Wish to Rediscover Himself Which Brings Grave Challenges",0,0.2015
