Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Thiru Thiru Thuru Thuru,25-09-2009,Tamil,Ajmal Ameer,Rupa Manjari,Mani Sharma,"Arjun and Archana manage to find a baby for a crucial advertisement in order to help their boss from a financial crisis. However, they are shocked when they learn that the baby is an abductee.",5.7,0.3638
Vamanan,10-07-2009,Tamil,Jai Sampath,Priya Anand,Yuvan Shankar Raja,"Anand, an aspiring actor who watches people for material, takes an interest in a thief, who takes him under his wing. But when a woman is murdered and Anand is blamed, he realizes that he has been framed.",5.5,0.4373
Unnai Kann Theduthe,03-07-2009,Tamil,Udhaya,Manya,Sirpi,"When policemen find a corpse in a river with a wedding invitation stuffed in the pocket, they set out to investigate.",0,0.3147
Yogi,27-11-2009,Tamil,Ameer,Madhumitha,Yuvan Shankar Raja,"For Yogi, assaults have become a daily routine, so much so that the sight of his latest victim, a heavily injured woman slumped in her car, leaves him untouched. But then he spots her baby on the back seat. Without a second thought, Yogi takes the completely defenseless creature along in a basket. Not even a machine gun pointed at his forehead could have had a stronger impact on his life; he feels threatened and seduced at the same time.",6.8,0.4014
Naadodigal,26-06-2009,Tamil,M. Sasikumar,Ananya,Sundar C. Babu,A group of friends fight tooth and nail to unite two lovers but are dejected by a later turn of events.,7.6,0.4741
Pattalam,27-03-2009,Tamil,Yuthan Balaji,Nadhiya,Jassie Gift,"In Holy Bells School, two groups of students constantly fight each other and cause chaos. However, a psychologist named Daisy believes that they can be disciplined through love and positivity.",1,0.3011
Naalai Namathe,25-12-2009,Tamil,Sharwanand,Sanusha Santhosh,Bharathwaj,"Nalai Namathe is about the man who struggles to raise the standards of the society he lives in. The film is based on the concept that government should make Rs. 500 crores the maximum limit for property that could be owned by anyone and should confiscate any excess, to be distributed to the poor and needy.",0,0.4135
Thee,27-02-2009,Tamil,Sundar C,Ramya Raj,Srikanth Deva,"The story begins with Sarathy (Sundar) who is a tough and honest cop and given his straightforward nature, he is the thorn in the flesh for many antisocial elements and also the politicians. Due to this, he keeps getting transferred from time to time, however, Sarathy has no qualms about it since he is happily married with a lovely wife Ganga (Ragini). Sarathy's life however takes a turn when he arrests a corrupt MLA (G M Kumar) and his men which leads the politician to quit the field. He vows revenge and kills Ganga and their two children's and also frames Sarathy in a case. But his wife escapes and Sarathy admit her in a hospital in serious condition. From then on, he begins his corrupt acts and in such a way that the entire society begins to loathe the police force.  Saami then strikes hard at the former MLA who kills Ganga and what happens from there forms the rest of the story.",3.75,0.3879
Vedigundu Murugesan,17-07-2009,Tamil,Pasupathy,Jyothirmayi,Dhina,"Murugesan, who has timely run-ins with the law, takes up the responsibility of a mentally unstable girl. His good-hearted nature wins him the affection of a lady constable.",0,0.2606
Pokkisham,14-08-2009,Tamil,Cheran,Padmapriya Janakiraman,Sabesh,"The story of a marine engineer from Calcutta, Lenin, who meets a girl in Nagore, Nadira. Their lives intertwine through friendship, romance and heartbreak.",6,0.2598
Rajadhi Raja,30-09-2009,Tamil,Raghava Lawrence,Mumtaj,Karunas,"Raja (Raghava Lawrence), a native of Coutrallam, is a happy-go-lucky-youngster. Tragedy strike his life when his father loses his hand when a doctor in an inebriated condition operates on him. As expected his father is gagged by cops and lawyers. They assault him. In his death bed, his father gets a promise that he would make his three brothers into a cop, lawyer and doctor. Though Raja realises his mission, he falls for his own acts. The trio (who become doctor, policeman and a lawyer) gang up with a baddie Shyla (Mumtaj), a gangster, who rises to become a Minister. It is up to Raja to end their atrocities and teach them a lesson.",5.7,0.368
Aarumugam,25-09-2009,Tamil,Bharath Srinivasan,Priyamani,Deva,Aarumugam is owner of a small food joint. He is closely attached to his mother. He is quiet and his simple life gets shattered by one of Bharath's business rivals (Ramya Krishnan) who runs a big restaurant near his place. The petty clashes soon develop into bigger problems. How Aarumugam solves them is told in an action-cum sentiment filled screenplay.,7,0.3224
Maasilamani,19-06-2009,Tamil,Nakul,Sunaina,D. Imman,"Maasilamani falls in love with a woman, Divya, who dislikes him. Trouble ensues when he concocts an elaborate story about his lookalike to win her heart.",7.2,0.3597
Malai Malai,31-07-2009,Tamil,Arun Vijay,Vedhika,Mani Sharma,Malai Malai is all about two mountains of power clashing with each other. One man is an important and powerful figure in the village while the other man hails form the city. Why they clash is the story of Malai Malai.,3.7,0.2095
Kadhal Kadhai,17-07-2009,Tamil,Velu Prabhakaran,Shirley Das,Ilaiyaraaja,Three women become victims of lust and lose out on morality as they comply with the sexual urges of their lovers and get involved in extra-marital affairs.,0,0.4406
1977,06-03-2009,Tamil,R. Sarathkumar,Namitha,Vidyasagar,"1977 movie Sarathkumar, Farzana and Namitha in lead role. Rajasekhar (Sarathkumar) is respected and revered for his sage-like wisdom, pensive nature and his teachings on how to choose peace and harmony in the community over discord. His son Vetrivel (Sarathkumar) is an acclaimed and adored scientist.",3.5,0.2685
Ananda Thandavam,10-04-2009,Tamil,Siddharth Venugopal,Tamannaah Bhatia,G. V. Prakash Kumar,"Introvert Raghu finds love and support in the innocent Madhu, and he proposes to her, but she gets married to an NRI. Later, when she is betrayed by her husband, she realizes her love for Raghu.",4.417,0.4459
Madurai Sambavam,04-09-2009,Tamil,Harikumar,Anuya Bhagvath,John Peter,"Aalamarathaar (Radha Ravi) is dreaded by his enemies in Aattuthotti in Madurai. He involves in ‘katta panchayat’ but strives to do his best for the people in the neighborhood. He is adored and respected by everyone there.  He is assisted by his son Azhagar aka Kutty (Harikumar) and his son-in-law. There is Gomathi (Karthika Adaikalam), Kutty’s niece who loves him madly which Kutty does not reciprocates. There are local MP Cutout Ganesan (Kathal Dhandapani) and DIG (Raj Kapoor), both keen to bump off Aalamaram and Kutty.",3.5,0.3356
Mathiya Chennai,26-11-2009,Tamil,Prakash Raj,Ramya Barna,Ilaiyaraaja,Mathiya Chennai movie revolves around an assistant film director’s life. The premise of the film is that any one with a positive outlook to life can never fail.,0,0.2263
Mariyadhai,24-04-2009,Tamil,Vijayakanth,Meera Jasmine,Vijay Antony,"Mariyadhai a family drama movie cast three heroines Ambika, Meera Jasmine and Meena with Vijayakanth in dual roles.",5,0.3009
TN 07 AL 4777,21-02-2009,Tamil,Pasupathy,Simran,Vijay Antony,"The film's story revolves around a taxi driver and the son of a rich businessman, in which the two come in contact. The taxi driver, protective of his profession, lets everyone think he is an insurance broker while the rich youngster has the problem of retrieving his father's will and eventually leaves the locker key in the taxi driver's cab in an accident. The driver gets falsely accused and is put in jail while the rest of his family comes to know his true job as a taxi driver. The debacles that occur thereafter form the climax of the story.",0,0.2839
Jaganmohini,16-10-2009,Tamil,Vadivelu,Namitha,Ilaiyaraaja,"Pachai Theevu, ruled by a mighty king (Narasimha Raju). His son and prince Jagathalapradhapan (Raja) is a valourous youth who sets out on a mission to capture pirates in the sea. He lands at Sangu Theevu, where the head of the sea pirates Alai Kallan lives. Jagathalapradhapan comes across Mohini (Namitha), who belong to the local fishermen community in the island. Romance blossom between them. Jagathalapradhapan manages to nab Alai Kallan and decides to return to his country. He promises Mohini that he would bring his parents to arrange for their wedding. However the King and his wife Mangayarkarasi (Yuvarani) arranges for their son's marriage with a princess Azhagu Nachiyar (Nila). Jagathalapradhapan tries hard to convince his parents that he would marry only Mohini. To put an end to the problem, the king and his wife hatch a conspiracy and bump off Mohini.",4.5,0.3871
Perumal,13-02-2009,Tamil,Sundar C,Kaajal Pasupathi,Srikanth Deva,"The movie begins in a hospital, where a mafia is involved in adulterating drugs. Unfortunately, a junior doctor (Meenakshi) manages to stumble upon their anti-social act. To safeguard themselves, the gang sets out to wipe out the junior doctor.  She meets Perumal (Sundar C), a petty thief who does the job of recovering loan for an agency. He eventually vows to protect the junior doctor from her distress by putting an end to the gang and their atrocities.",4,0.2703
Nan Avan illa :2,27-11-2009,Tamil,Jeevan,Raai Laxmi,D. Imman,"Naan Avanillai 2 (English: I am Not Him) is a 2009 Tamil romantic mystery film directed by Selva. It is the sequel to the Naan Avanillai (2007). Jeevan reprises the lead role, while the female roles are enacted by Sangeetha, Lakshmi Rai, Shweta Menon and Sruthi Prakash and Rachana Maurya. D. Imman, who did the film score for the first part of the film, replaced Vijay Antony as the music director. The film was released on 27 November 2009 to extremely negative reviews",5.2,0.3104
Vaitheki,05-05-2009,Tamil,Prithvi Pandiarajan,Karthika Adaikalam,Srikanth Deva,"Vaitheki (2008)  Music: Srikanth Deva  CAST:  Prithvirajan, Karthika Adaikalam",0,0.1509
Suriyan Satta Kalloori,28-09-2009,Tamil,Radha Ravi,Mithra Kurian,Deva,"There are distinct advantages to watching a Tamil film like SS Moviemakers's Suriyan Satta Kalloori (Suriyan law College), directed by Pawan, with its ridiculously simple theme, one-dimensional characters and clichéd performances. The cast and crew leave you in no doubt about what to expect.  It's been quite some time since you saw what was once a staple of Tamil cinema: college life, where students rarely attended classes, fall in love and live happily ever after.  Well, this movie tries to take itself seriously, which is why it is set against the Government Law College. With its history of caste differences and violence, it is the perfect backdrop for our hero, Surya Narayanan (newcomer Kajni).",0,0.2062
Kandhakottai,19-12-2009,Tamil,Nakul,Poorna,Dhina,"Siva (Nakul) is a nice guy who doesn't believe in the concept of love. True to his hatred, he also doesn't hesitate to go and break up love birds. Pooja (Poorna) on the other hand believes strongly in the force of love and does whatever she can to ensure that lovers get united. The story takes a turn when Siva's sister falls in love with Pooja's cousin. As expected, Siva tries to break the couple while Pooja unites them. Finally, Siva gives up and at the same time, he develops feelings for Pooja. What happens from there forms the rest of the story.",6.5,0.1034
Ilampuyal,01-05-2009,Tamil,Vashanth Sellathurai,Poornitha,Vashanth Sellathurai,Two Interpol officers investigate a brutal murder on a high class businessman.,0,0.0868
