Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kettavanu Per Edutha Nallavanda,04-04-2025,Tamil,Mahat Raghavendra,Aishwarya Dutta,Dharan Kumar,"In the heart of North Madras,  Mahat, a fearless and street-smart guy, falls for Aishwarya Dutta, a spirited young woman who is kept under strict control by her uncle, Annachi, one of the richest and roughest businessmen in the area. Mahat with the help of his quirky and loyal elder friend Motta Rajendran, sets out on a hilarious and daring mission to win her love—while dodging her uncle’s watchful eyes and ruthless ways.Meanwhile, a self-proclaimed pirate and treasure hunter, Yogi Babu, believes he is the long-lost brother of Jack Sparrow. On his quest for hidden riches near a remote resort, he stumbles upon an unexpected treasure—a bear that falls in love with him! As Yogi Babu desperately tries to escape the bear’s affection, his treasure hunt takes an unpredictable turn, leading to a chaotic and side-splitting chain of events.",0,0.2914
Niram Marum Ulagil,07-03-2025,Tamil,Bharathiraja,Lovelyn Chandrasekhar,Dev Prakash Regan,"During a train journey,  A ticket examiner narrates four tales of extreme parental sacrifice, exploring familial bonds through illness, estrangement, unexpected connections, and emotional turmoil, to a young woman",0,0.5563
Adhirshtasaali,07-03-2025,Tamil,R. Madhavan,Madonna Sebastian,Yuvan Shankar Raja,The life and achievements of GD Naidu.,0,0.1839
Tharunam,14-01-2025,Tamil,Kishen Das,Smruthi Venkat,Darbuka Siva,"Tharunam follows the journey of Arjun, a dedicated CRPF officer, and Meera, a driven entrepreneur, whose paths cross at a chance encounter. As their relationship begins to evolve, the story delves into the emotional and personal challenges they face together. With each moment pushing them to new heights, Arjun and Meera navigate the complexities of their bond, learning from their struggles and triumphs. The plot explores how their growing connection shapes their lives and how they overcome the obstacles that come their way.",0,0.3253
Xtreme,03-01-2025,Tamil,Ananth Nag,Abi Nakshathra,R. S. Rajprathap,"Her Clothes! Her Right!  a Feminism is Talking About the Heroine Who Wears Clothes in an Exceedingly Attractive Style! What Happened to a Girl Who Wanted to Be Like Her, What Happened to That Girl's Condition, When the Police Find Out Who is Responsible for Her Condition, They Find That She Has Been Brutally Murdered. How Do the Police Find the Killer Responsible for the Murder by Intensive Investigation! This Story.",0,0.1713
Oh God Beautiful,10-06-2025,Tamil,Gopi Aravindh,Vinsu Rachel Sam,ARUN GOWTHAm,Parithabangal Fame Gopi & Sudhakar Joins for a Movie Directed By Vishnu Vijayan,0,0.2332
Varunan God Of Water,14-03-2025,Tamil,Radha Ravi,Maheswari Chanakyan,Bobo Shashi,"In a World on the Brink of Chaos, a Seemingly Ordinary Conflict Over Water Becomes the Unexpected Catalyst for a Potential Global War. The Cutthroat Competition Between Two Groups of People Selling Water Transforms Into a Sinister Tool, Unleashing an Uncanny Tyranny Within the Rival Gangs. As the Workers Succumb to a Psychological Sin, They Evolve Into Brutal Thugs, Ultimately Leading to a Destructive Showdown That Threatens to Unravel the Fabric of a Society.",0,0.1997
Edattam,21-02-2025,Tamil,Raja Suriya,Venba,John Peter,"When the police examine the murderer, Saravanan is diagnosed with a disease called dipsomania and decides not to commit murder if he does not drink too much.",0,0.1746
Viduthalai I & II – The Film,02-04-2025,Tamil,Soori,Bhavani Sre,Ilaiyaraaja,"Kumaresan is a newly appointed police constable in a district plagued by an armed resistance against the government’s mining interests. His loyalties are tested not only by the harsh treatment from his superiors, but also by the daily violence against the local population, and an encounter with rebel leader Perumal forces him to make a choice.",0,0.2803
Macai,24-07-2025,Tamil,Kuben Mahadevan,Susan Lankester,Neroshen Thanaseharan,"A drug dealer finds himself in hot water when the merchandise he’s carrying for a local kingpin is lost. Fearing his vicious boss’ retribution, he sets off to make amends, in a visceral, kinetic film that knowingly plays with genre conventions.",0,0.2841
EMI,04-04-2025,Tamil,Pandi,Sai Dhanyaa,Srinath Pitchai,"The hero of our story takes a car, a bike, and an EMI for his girlfriend, believing that EMI is an easy loan. After a few months, he loses his job, so he is unable to pay the EMI, and he is in trouble. As a result, his friends who have been cheating on him are also affected. In the end, our hero pays EMI and brings his familyThe theme of this EMI film is ""Recover your friends or not?""",0,0.0642
Maadan Kodai Vizha,14-03-2025,Tamil,Supergood Subramani,Sripriya,Vibin R.,"Determined to revive a long-forgotten tradition, Murugan embarks on a mission to organize the annual Sudalai Madan ceremony, which has been defunct for years. However, his efforts are met with fierce resistance from various quarters.  Adding to the challenge, Murugan's girlfriend lays down an ultimatum: she will only marry him if he succeeds in pulling off the ceremony. Against all odds, Murugan perseveres, rallying the village community to support his cause. Will he triumph in his quest, and how will he overcome the hurdles to successfully organize the ceremony?",0,0.1259
