Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Kannum Kannum,07-07-2008,Tamil,Prasanna,Udhayathara,Dhina,"Sathyamoorthy, an orphan, vents his feelings in a poem but doesn’t submit it to a magazine. Surprisingly he reads a poem, penned by a girl, in a magazine that is quite similar to what he has written. He is amused and sets off to find the girl. He finds that she is a college student and living in Kutralam. He writes a letter and gets a reply. The friendship develops and it gradually evolves into love.",6,0.3031
Vallamai Tharayo,28-06-2008,Tamil,R. Parthiban,Chaya Singh,Bharathwaj,"Anand and Nandita are newly married but she is unable to forget her first love, Sekar. She decides to divorce him and try to find Sekar.",0,0.3325
Vaitheeswaran,14-03-2008,Tamil,R. Sarathkumar,Meghna Naidu,Srikanth Deva,"Saravanan, a young boy, is killed by an aspiring politician, Dhanasekaran. When the boy's mother tries to commit suicide, she is stopped by a sage who prophesies that her son will be reincarnated.",6,0.3408
Dindigul Sarathy,18-12-2008,Tamil,Karunas,Karthika Mathew,Dhina,"The story revolves around an insecure teetotaler Sarathy (Karunas) who feels bad due to his dark skin (his wife Karthika is fairer than him) who is often the brunt of many jokes. Because he feels inferior to his wife, he begins to suspect her of infidelity and to think that she will one day elope with a lover. After a misunderstanding, Sarathy and his mother are estranged which further weakens the bond between Sarathy and Karthika. How Sarathy resolves his issues and gets back together with Karthika forms the rest of the story.",6.2,0.37
Pandhayam,19-09-2008,Tamil,Nithin Sathya,Radikaa Sarathkumar,Vijay Antony,"A college student, who is a die hard fan of actor Vijay, falls in love with a beautiful young woman. Trouble erupts when she turns out to be the younger sister of a corrupt minister, who uses all his power to separate them. How will the future unfold for the young lovers?",0,0.3013
Sandai,21-03-2008,Tamil,Sundar C,Nadhiya,Dhina,"Thangalakshmi, a wealthy woman, arranges for her daughter, Abhi, to get married to an NRI in her native village. However, a twist of events leads to Abhi getting married to her bodyguard, Kathiresan.",5.8,0.2733
Bommalattam,05-05-2008,Tamil,Nana Patekar,Rukmini Vijayakumar,Himesh Reshammiya,"An investigation is immediately opened up into the alleged death of Trishna, who was in the car. CBI suspects Rana of committing planned murder. Here enters Vivek Varma, CBI officer who intent in nailing Rana with murder. Vivek does have his own agendas though, as his girlfriend, an ardent fan of Rana himself, has gone on to join Rana as an assistant, and has gradually grown more attached to Rana than she is to Vivek himself, causing their relationship to strain. Vivek probes continuously to try to convict Rana with murder, as he reveals that two more murders took place within his film sets during the shooting of 'Cinema', and believes now that Rana is responsible for all three murders.. He hires her as his new muse, and in the shooting spot, they are shown to share a very intimate relationship, fueling existing rumors that he is a womanizer",4.667,0.273
Ayutham Seivom,27-06-2008,Tamil,Sundar C,Anjali,Srikanth Deva,,5,0.3034
Nenjathai Killadhe,14-02-2008,Tamil,Vikranth,Saranya Ponvannan,Premji Amaran,"A rich boy (Vasan) indulges in various bizarre experiments to have different experiences. He eats in a five star hotel without money, he wears girls’ outfit in a show room, he prefers to go to jail just for the heck of it, and he hires a sex worker and lets her sleep alone...A girl (Aanandhi), daughter of an NRI, staying alone in the city. She is making a documentary film on persons belonging to the fringe world. She meets the convicts in the prison and the sex workers for her documentary. The emotional game between them leads to an unpredictable climax.",0,0.2449
Inba,21-03-2008,Tamil,Shaam,Sneha,P. B. Balaji,"Inba is a Tamil drama film starring Shaam and Sneha, released in 2008. Inba (Shaam) is a rough character who works under Priya's brother (Arun Pandiyan) as a body guard of Priya (Sneha). Priya is an usurious girl, spending most of the time with her friends and absenting herself from the college several times. Hence Arun Pandiyan employa Inba, his faithful servant to guard Priya's activities. Priya insults him several times since she was not interested in somebody guarding her all the time. Priya falls for Inba,but he rejects it. In the meantime, Arun Pandiyan comes to know about the love affair and opposes it by beating up Inba. Inba opens flash back &amp; rest of story is how Priya makes him understand his love and finally succeeds in his love after crossing all the hurdles and obstacles laid by Arun Pandiyan.",0,0.2728
Valluvan Vasuki,22-02-2008,Tamil,Ponvannan,Kuyili,S A Rajkumar,"Valluvan and Vasuki fall deeply in love with each other, but their families are strictly against their union. However, the two are determined to fight all odds to be together.",0,0.2071
Poi Solla Porom,12-09-2008,Tamil,Karthik Kumar,Pia Bajpiee,M. G. Sreekumar,"Sathyanathan is a typical middle class man who has just retired. He wants to buy a plot of land in the city and move in with his wife and children - Uppilinathan(Karthik Kumar), Vishwanathan and Sindhu. But his son Uppilinathan - who is a software engineer - has no interest in the house and is keen to leave India for New York, where he has obtained a job. Sathyanathan buys the plot from ""World Famous Properties"" which is managed by Vijayakumar.",8,0.2745
Singakutty,21-03-2008,Tamil,Vivek,Malavika,Prasana Shekhar,"Singakutty is a drama Tamil film starring Sivaji, Gauri Munjal and Malavika, released in 2008.stunt master Anal arasu was acting as a negative role named as Muthu pandi.",0,0.2075
Thiruvannamalai,19-12-2008,Tamil,Arjun Sarja,Pooja Gandhi,Srikanth Deva,"Easwaran (Arjun) is upright and honest youth, who runs a local cable channel in Kumbakonam. He is known to fight for the cause of the society and the common man. He enters into fisticuff with local MLA (Sai Kumar) after he exposes his corrupt and greedy ways through his cable TV channel. Fearing trouble, his mom takes him to a saint in Thiruvannamalai. The Swami resembles Arjun. Sequence of events forces them to swap places. The soft-spoken Swami tries to sort all issues through non-violent means (Gandhian philosophy). Half way thru Karunas dies in the hand of (Vidharth) and (Sai Kumar). In the climax both (Arjun) kills off (Sai Kumar).",5.5,0.2274
Indiralohathil Na Azhagappan,31-01-2008,Tamil,Vadivelu,Suja Varunee,Sabesh,"Azhagappan (Vadivelu) is a member of a theatre group. One fine day an unlikely visitor from the heavens stumbles upon him and almost falls for him. The beautiful trio of the heaven – Ramba, Thilothama, and Urvashi – comes to the earth to enjoy its “beauty”. While the others get back to where they belong to at the right time, Ramba (plays by Suja) loses her track and gets into trouble. Vadivelu accidentally helps her to go back to the heaven. She gets him to the heaven during the night and sends him back to the earth early in the morning.",4.5,0.2207
Mahesh Saranya Matrum Palar,28-11-2008,Tamil,Sakthi Vasu,Sandhya,Vidyasagar,"When Mahesh returns home for his sister's wedding, he tells her about a girl he fell in love with while studying. Soon, on the day of the ceremony, a shocking twist ensues.",0,0.2353
Thoondil,21-02-2008,Tamil,Shaam,Sandhya,Abhishek Ray,"Thoondil is a romantic drama Tamil film starring Shaam and Sandhya directed by Adhiyaman. The film tries to work on the old saying ""hell hath no fury like a woman scorned"". Divya (Divya Spandana) is an upcoming model in London who meets Sriram (Shaam) an IT guy and falls in love. They sleep together but Sriram leaves her when Divya's boss tells him to stay out of her life if he wants to see her make it big. Divya feels betrayed when she finds out but does not know that her boss is the reason behind the split. Divya does achieve her dream and becomes a top model but is on a revenge romp to wreak havoc in Sriram’s happily married life to Anjali (Sandhya). Sandhya, is a cheerful girl whose only sorrow in life is that she doesn't have a child. And when she finally has a baby after 4 years of marriage to Sriram, Divya comes into her life and takes the baby away, saying that that is her baby. What happens after that forms the climax of the movie.",4,0.1552
Sutta Pazham,25-07-2008,Tamil,Mohan,Shuba Poonja,Srishaam,,0,0.1892
Kathavarayan,30-05-2008,Tamil,Karan,Vidisha Srivastava,Srikanth Deva,"Kathavarayan, an illegal liquor dealer, faces trouble when a student, who vows to expose those who flout the laws, gets him arrested.",0,0.2632
Thangam,01-02-2008,Tamil,Sathyaraj,Meghna Nair,Srikanth Deva,"Thangam, a landlord who loves his sister, is forced to let her marry a man who impregnates her. However, when his sister is killed despite all his sacrifices, he vows to avenge her death.",0,0.2098
Mudhal Mudhal Mudhal Varai,19-09-2008,Tamil,Elango Kumaravel,Anuja Iyer,Aslam Mustafa,"Mudhal Mudhal Mudhal Varai also known as M3V, is a 2008 Tamil language film directed by debutant Krishnan Seshadri Gomatam, who previously worked as an assistant to Mani Ratnam and P. C. Sreeram. The film stars Sathyajit, Anuja Iyer, and Charan in the lead roles.",0,0.1166
Thotta,29-02-2008,Tamil,Jeevan,Priyamani,Srikanth Deva,"Shanmugham (Jeevan) comes to Chennai with his mother in search of his father (Raj Kapoor). When they get to the place, they see him living with another wife. In a hussle, he kills this old wife and sends this boy outside to beg. He comes out with dead mother and an auto driver (Chandrasekar) helps with all he has to cremate the body and gives some money and asks him to go back to his own city.  Shanmugham wanted to read and become a great man. But he gets caught with the corrupt police guys and was used for their jobs (which involved murder). So when he grows up, he becomes a big rowdy by the name of Thotta (bullet).",0,0.2527
Arasangam,09-03-2008,Tamil,Vijayakanth,Navaneet Kaur,Srikanth Deva,A high voltage action movie about a man who goes to Canada to find out the reason behind his missing brother- in-law and stumbles upon an international terrorism plot against India's intellectuals.,5,0.1242
Kaalaippani,30-05-2008,Tamil,Nassar,Vasundhara Kashyap,Sathish Ramalingam,"Overview Coming Soon...  Star-casts: Jay Jay, Vasundhara, Nasser, Sathish, K.A. Nethaji Balu, Gokul, Action Prakash, Lollusaba Swami Nathan, Balaji, Kavitha Balaji",0,0.1978
