Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
The Camp,10-06-2010,Hindi,Sanjay Mishra,Sonali Kulkarni,,A child is kidnapped and others in the group get stranded while on a camping trip.,0,0.1128
Tum Jo Mile,01-01-2010,Hindi,,,,"Raja and Kajol study in the same college and come from different social backgrounds. However, while participating in a dance competition, the two fall in love with each other.",0,0.119
Na Ghar Ke Na Ghaat Ke,12-03-2010,Hindi,,,,"The newly released 'Na Ghar Ke Na Ghat Ke' tells the story of a village boy, who lacks intelligence, Devaki Nandan Tripathi (Rahul) who comes to Mumbai to try his fate.",6.2,0.0953
Hello Hum Lallan Bol Rahe Hain,15-01-2010,Hindi,Rajpal Yadav,Ketki Dave,,"When he leaves his humble village and moves to the big city of Mumbai to make his way in the world, upstanding citizen Lallan (Rajpal Yadav) proudly takes a job as a security guard -- and soon finds himself facing wild situations far beyond his pay grade. But as his troubles mount, Lallan discovers talents he never knew he had. Dilip Shukla directs this comedy that co-stars Preeti Mehra, Makrand Anaspure and Manoj Joshi.",7,0.202
Mr. Singh Mrs. Mehta,24-06-2010,Hindi,Naved Aslam,Aruna Shields,,"Mr. Singh / Mrs. Mehta is a 2010 Hindi-language film starring Prashant Narayanan and Aruna Shields. It's directed by Pravesh Bhardwaj. The film is produced by Manu Kumaran and was released on June 24, 2010. Mr Singh/Mrs Mehta is directorial debut of Pravesh Bhardwaj and features music of Grammy nominated artist Ustad Shujaat Hussain Khan.",3.5,0.1171
Vakratunda Swaha,01-01-2010,Hindi,Ashish Avikunthak,Radhika Apte,,"In 1997, Ashish Avikunthak filmed a sequence -- a friend and artist, Girish Dahiwale, immersing an idol of Ganesha at Chowpati beach, Bombay on the last day of the Ganapati festival. A year later, he committed suicide. After twelve years, Avikunthak completed the film. Using his footage as the leitmotif, this film is a requiem to a dead friend, and metamorphosises into an “existential inquiry into the idea of death”.",9,0.1822
"Shahrukh Bola ""Khoobsurat Hai Tu""",19-11-2010,Hindi,Makrand Deshpande,Suzanne Bernert,Vasuda Sharma,"While dealing with personal issues, a woman hopes to meet and act with a famous actor.",0,0.1654
My Friend Ganesha 3,26-03-2010,Hindi,Baba Sehgal,Himani Shivpuri,,"Abused by his relatives, a young boy seeks the help of a truck-driver's wife, and Bhagwan Shri Ganeshji.",5.5,0.1619
Devra Bada Satawela,25-06-2010,Hindi,Ravi Kishan,Rani Chatterjee,,Lallan Singh vows to settle scores after Vijay Singh defies the panchayat's orders and goes ahead with his plans to grab a disputed piece of land.,7,0.21
Mallika,03-09-2010,Hindi,,Anjum Nayar,,"Tormented by nightmares, a woman experiences more horror when she goes to relax at a resort.",6,0.1598
A Flat,12-11-2010,Hindi,Jimmy Shergill,,,"A spate of unexpected events jolted Rahul as soon as he landed from U.S. Now, Rahul finds himself trapped in his own flat, completely cut off from the world. The only companion he has is a ghost, a ghost that will not let go of him.",2.8,0.0836
Mighty Raju: The Movie,10-02-2010,Hindi,,,,"A four-year-old Raju, an intelligent young boy with a strong moral code receives super human strength. He gets this strength when his mother Sandhya accidentally consumes a compound created by his scientist father Swami, when she was pregnant with Raju.",0,0.0851
Vaishnav Jan Toh,01-01-2010,Hindi,Jatin Goswami,Suhasini Mulay,,"Set in 1944, against the backdrop of Mahatma Gandhi's visit to a village, it is the story of a mother who faces a crisis and whose faith in Gandhi's message is put to test.",0,0.1344
Open Doors,01-01-2010,Hindi,,Sova Sen,Daniel B George,"Living images from the dead past help 'Tara' cope with her present, which is devoid of any contact with the outer world. But for how long can this self deception keep the body and soul together?",5.5,0.0544
Krantiveer - The Revolution,25-06-2010,Hindi,,,,"Afraid of traveling in trains due to bomb blasts, outspoken critic of corruption in modern secular India, Roshni, the daughter of activist, Pratap Narayan Tilak, gets hired with Live India as a news reporter and decides to expose corruption - especially at the hands of two politicians, P.P. Patankar and Chita Singh. The latter invites her and Vishal Singh Rathod to meet him and warns the duo that they will meet the same fate as their parents if they even dare to mention their names on TV. The politicians then conceive a novel scheme - not the age-old method of religious and sectarian violence - but of modern day terrorism - that will not only ensure their political future but also distract attention from themselves.",0,0.0554
Idiot Box,19-03-2010,Hindi,Sushant Singh,Hrishitaa Bhatt,,"Born in West Bengal, Subhrojeet Chakraborty re-locates to Mumbai, to work with Lalaji Telefilms as a Creative Head Director. He meets with the Executive Director, Anekta Kapoor, and after going through various formalities - including having his Kundali/Astrological Chart approved - he is hired and instructed to increase the firm's TRP's with a good day-time soap. With all ideas already being telecast by Ekta Kapoor and Balaji Telefilms, he is at a loss and encounters writers' block. This issue resolves itself after he meets with his neighbor, Sumana Roy Chowdhury, and decides to write a story about the two of them. His work is accepted, initial episodes are telecast, and the ratings do surge upwards - but not for long - as soon Sumana finds out, confronts him, the duo find they are attracted to each other and get married. The question remains: with the two getting married, how will the show and the remainder of the episodes proceed?",0,0.0872
Jawani Zindabaad,11-02-2010,Hindi,,,,"Raj falls in love with Prabhjot who is in the good books of her family, but will she break the traditional norms of her family and fall in love?",0,0.0758
The Pink Pyjama Girl,01-07-2010,Hindi,Vaarun Bhagat,,,"A dark comedy centering on a bargain basement, suburban contract killer who has long since lost any interest in his work. Brutal, careless methods and blasé attitude to murder come back to haunt him when he's faced with the consequences of his actions and an unusual request.",0,0.0621
Alif,10-04-2010,Hindi,,,,FTII Screen Acting Diploma Film of 2010: an Anthology film with 6 stories.,0,0.0143
Lakshmi Mahima,13-08-2010,Hindi,,,,,0,0.0071
Out of Thin Air,20-09-2010,Hindi,,,,"The Ladakh Vision Group is shooting a new film: Las-Del (Karmic Connection). The film director is a Buddhist monk while local housewives, policemen and taxi drivers play heroes and villains.",0,0.0071
Ra.One,24-10-2011,Hindi,Shah Rukh Khan,Kareena Kapoor Khan,Shekhar Ravjiani,"When the titular antagonist of an action game takes on physical form, it's up to the game's less powerful protagonist to save the world.",5.69,3.9332
Rockstar,11-11-2011,Hindi,Ranbir Kapoor,Nargis Fakhri,A.R. Rahman,"College student Janardhan is a simpleton who desperately seeks inspiration for the musician inside him. Although heartbreak helps him reach his goal, it also leads him to self-destruction.",7.3,2.858
Singham,22-07-2011,Hindi,Ajay Devgn,Kajal Agarwal,Amar Mohile,"An honest, small town cop is transferred to a big city that is controlled by a crime boss that he had once humiliated.",6.5,2.4107
Zindagi Na Milegi Dobara,15-07-2011,Hindi,Hrithik Roshan,Katrina Kaif,Loy Mendonsa,"Three friends who were inseparable in childhood decide to go on a three-week-long bachelor road trip to Spain, in order to re-establish their bond and explore thrilling adventures, before one of them gets married. What will they learn of themselves and each other during the adventure?",7.6,2.6797
Bodyguard,31-08-2011,Hindi,Salman Khan,Kareena Kapoor Khan,Himesh Reshammiya,"Lovely Singh is extremely respectful of Mr Rana and his daughter Divya. While appointed as Divya's bodyguard, he falls in love with a girl he has never met, unaware that she is none other than Divya.",5.194,2.1104
Desi Boyz,25-11-2011,Hindi,Akshay Kumar,Deepika Padukone,Pritam Chakraborty,"When two cash-strapped UK-based Indians become male escorts amid an economic downturn, money flows right in but everything else in their lives starts falling apart.",6.2,2.1659
Don 2,23-12-2011,Hindi,Shah Rukh Khan,Priyanka Chopra Jonas,Loy Mendonsa,"Having conquered the Asian underworld, crime boss Don sets in motion a plan that will give him dominion over Europe.",6.979,2.4196
Chala Mussaddi - Office Office,05-08-2011,Hindi,Deven Bhojani,Asawari Joshi,,"Mussaddi Lal (Pankaj Kapoor), a retired school teacher goes on a pilgrimage for three months after his wife's death. When he returns, he finds his pension has been stopped and the pension office has declared him dead. What follows is his endless struggle against the petty corruption in the government office where the infamous gang of five -- Manoj Pahwa, Sanjay Mishra, Deven Bhojani, Hemant Pandey and Asawari Joshi -- are determined to fleece him till the very end.",5.6,1.6058
Chhota Bheem: Master of Shaolin,21-07-2011,Hindi,,,,"Summoned by a monk to help reclaim a temple from a dangerous leader, Bheem must master the Shaolin kung fu techniques if he wants a fighting chance!",8,0.846
The Dirty Picture,02-12-2011,Hindi,Emraan Hashmi,Vidya Balan,Shekhar Ravjiani,"After running away from home in search of movie stardom, a village girl rises to become a prominent sex symbol.",6.3,1.5479
Chhota Bheem: Journey to Petra,01-05-2011,Hindi,Rajesh Kava,,,Chhota Bheem embarks on an adventurous journey to Petra where he takes part in an annual sports competition and beats a dacoit named Dark Hands. He subsequently rescues two beautiful princesses.,0,0.7315
Ready,03-06-2011,Hindi,Salman Khan,Asin Thottumkal,Pritam Chakraborty,"Prem believes Sanjana is the girl chosen by his dad and falls in love with her. However, she is a runaway bride escaping from a marriage set up by her mafia uncles against her wishes. On learning the truth, he devises a plan to win her over from her uncles who intend to usurp her huge inheritance.",5,1.5658
No One Killed Jessica,07-01-2011,Hindi,Neil Bhoopalam,Rani Mukerji,Amit Trivedi,The true story of model Jessica Lall who was shot dead in a restaurant and the campaign to bring her killer to justice.,6.753,1.3586
Pyaar Ka Punchnama,20-05-2011,Hindi,Kartik Aaryan,Nushrratt Bharuccha,A.D. Boys,Nishant starts dating Charu while his roommates Rajat and Vikrant already have girlfriends in Neha and Rhea respectively. Trouble starts when the guys feel that their girlfriends are dominating them.,6.8,1.1626
It's The Same Story,08-09-2011,Hindi,,,,"Two storytellers put forth their versions of the story of Shravan Kumar. The art for the film uses painted images from a wooden portable shrine called a Kaavad. The film is a collaborative work between traditional Kaavad storytellers and Kaavad artists from Rajasthan, together with the filmmaker.  Combining lush animation with live-action, the film is an interpretation of two stories which are forever fused in the act of telling and retelling.",0,1.164
Game,01-04-2011,Hindi,Abhishek Bachchan,Kangana Ranaut,Ehsaan Noorani,"Four strangers are invited by the reclusive Kabir Malhotra, to his private island of Samos, Greece. They don't know each other and they don't know him ... and by the next morning they will wish they had never come.",5.7,1.6712
Stanley Ka Dabba,13-05-2011,Hindi,Partho A. Gupte,Divya Dutta,,"School boy Stanley does not carry lunch, which is noticed by a teacher who forces kids to share their food with him. He soon warns Stanley that he must get a lunch box if he wants to attend school.",6.9,1.343
Delhi Belly,01-07-2011,Hindi,Imran Khan,Shenaz Treasury,Ram Sampath,"Three unsuspecting, average guys find themselves on the hit list of one of India's most-powerful crime syndicates.",7.1,1.3623
Mere Brother Ki Dulhan,09-09-2011,Hindi,Ali Zafar,Katrina Kaif,Sohail Sen,A Mumbai man finds himself in an unpredictable situation when the prospective bride of his older brother is a woman he has history with.,6,1.3657
Dum Maaro Dum,22-04-2011,Hindi,Abhishek Bachchan,Bipasha Basu,Pritam Chakraborty,"ACP Vishnu is sent on a mission to investigate and clean the underbelly of Goa. During his investigation, he uncovers a huge racket and discovers the involvement of various politicians.",5.7,1.4533
7 Khoon Maaf,18-02-2011,Hindi,Vivaan Shah,Priyanka Chopra Jonas,Vishal Bhardwaj,"Susanna is hungry for love and will go to any extent to find it in its purest form. In her quest for the perfect man, she gets married a number of times as each of her husband's die mysteriously.",6.3,1.2448
Ladies VS. Ricky Bahl,08-12-2011,Hindi,Ranveer Singh,Anushka Sharma,Sulaiman Merchant,"A smooth and charming conman, Ricky Bahl, cons girls for a living but finally meets his match is this fun-filled ""ROM-CON.""",5.9,1.1054
Shaitan,01-06-2011,Hindi,Rajeev Khandelwal,Kalki Koechlin,Prashant Pillai,Five substance-abusing friends decide to fake a kidnapping in order to bribe a police constable for covering-up a hit-and-run accident.,6.2,0.9605
Hostel,21-01-2011,Hindi,Vatsal Sheth,Tulip Joshi,,"A hostel is a student's second home, but what happens when this safe place turns into a torture house? A gripping thriller, depicting the effects of ragging.",5.238,0.9562
Aarakshan,12-08-2011,Hindi,Amitabh Bachchan,Deepika Padukone,Ehsaan Noorani,The decision by India's supreme court to establish caste-based reservations for jobs in education causes conflict between a teacher and his mentor.,6.1,1.0859
Patiala House,28-01-2011,Hindi,Akshay Kumar,Anushka Sharma,Shankar Mahadevan,"Parghat Singh 'Gattu' Kahlon is a middle aged shopkeeper who secretly practices bowling at night in order to keep his dream of playing for England alive. Even though his family members despise him for giving up his dreams only due to his father's wish, they find a ray of hope and convince him to play for England while they plan to hide the truth from his father.",6,1.0961
Chhota Bheem and Krishna: Mayanagari,02-09-2011,Hindi,,,,Young lord Krishna has fallen for demoness Maayandri’s revenge plot against him! Can Bheem rescue him and thwart Maayandri’s other destructive plans?,6.1,0.7992
Chillar Party,08-07-2011,Hindi,Naman Jain,Shriya Sharma,Amit Trivedi,"A gang of innocent but feisty kids who lead carefree lives in Chandan Nagar colony, take on the big bad world of politics when one of their friend's life is endangered.",6.8,1.0298
Bbuddah Hoga Terra Baap,01-07-2011,Hindi,Amitabh Bachchan,Hema Malini,Vishal Dadlani,"After a series of bomb blasts in Mumbai, ACP Karan Malhotra announces that he will bring in the culprits responsible within a very short period of time as well attempts to convince his college sweetheart, Tanya P. Nath, to marry him. He then sets about interrogating several suspects so much so that an underworld gangster, Kabir, is compelled to hire an assassin to do away with him. The potential killer, Viju, is an uptight older ex-convict as well as a former gangster, who now runs a pub in Paris, and is willing to kill Karan. As he sets about this gruesome task, he comes across an old flame, Kamini, as well as his estranged wife, Sita - and it is these encounters that may well be the turning point in this life that may convince him to leave the bombs and Bandooks behind and spend the rest of his life praying and watching the Bhakti Channel.",5,1.14
Thank You,08-04-2011,Hindi,Akshay Kumar,Sonam Kapoor Ahuja,Pritam Chakraborty,"Three married womanisers cheat on their wives. In order to catch them red-handed, their sceptic wives enlist a detective who specialises in investigating extramarital relationships.",5,1.131
Rascals,06-10-2011,Hindi,Sanjay Dutt,Kangana Ranaut,Shekhar Ravjiani,Two rival con-men attempt to outdo each other to woo a wealthy woman.,3.8,1.0488
Murder 2,07-07-2011,Hindi,Emraan Hashmi,Jacqueline Fernandez,Harshit Saxena,A former police officer gets hired by a gangster to trace missing call girls and their abductor.,5.7,0.797
That Girl in Yellow Boots,02-09-2011,Hindi,Naseeruddin Shah,Kalki Koechlin,Naren Chandavarkar,An Anglo-Indian woman works in a seedy Mumbai massage parlor while trying to find her long-lost father.,5.7,1.2078
Haunted-3D,05-05-2011,Hindi,Mimoh Chakraborty,Tia Bajpai,,A realtor finds himself accompanied by two ghostly entities inside a mansion. He learns of a violent event that took place years ago and is sent back in time to prevent it from happening.,6,0.7387
Shagird,13-05-2011,Hindi,Nana Patekar,Rimi Sen,Abhishek Ray,"Hanumant Singh is the quirky cop in the police department. He is a man of action who delivers most of the time but he has unusual ways to accomplish his mission. More importantly, he doesn't think twice before hobnobbing with corrupt politicians and gangsters and taking bribes for services rendered. Trouble begins when a new and seemingly honest recruit joins his team.",6,0.542
Double Dhamaal,24-06-2011,Hindi,Ritesh Deshmukh,Mallika Sherawat,Anand Raj Anand,Four slackers decide to avenge their humiliation at the hands of a con-man.,4.6,0.6161
Ragini MMS,13-05-2011,Hindi,Rajkummar Rao,Kainaz Motivala,,"Out to relax and have fun at a farmhouse, a couple experience horror at the hands of an unknown entity",3.7,0.5389
Corrode,08-10-2011,Hindi,,Rasika Dugal,Siddharth Bhatia,A woman's need for an unfinished sculpture blossoms into an obsession.,0,0.5553
Shor in the City,28-04-2011,Hindi,Sundeep Kishan,Preeti Desai,Harpeet,Various residents and career-criminals face challenges in crime-laden Mumbai.,6.3,0.761
Mausam,23-09-2011,Hindi,Shahid Kapoor,Sonam Kapoor Ahuja,Pritam Chakraborty,"A war, religious conflicts, and misunderstandings create obstacles for a couple of different faiths.",5.7,0.8476
Tanu Weds Manu,25-02-2011,Hindi,R. Madhavan,Kangana Ranaut,Krsna Solo,Manu comes to India to find a bride for himself and falls for Tanu at first sight but she is a free spirited girl has no plans of marrying him.,6.8,0.7104
Gandhi to Hitler,29-07-2011,Hindi,Aman Verma,Neha Dhupia,,"Chancellor Adolf Hitler assists Azad Hind Fauj, led by Subhas Chandra Bose, which include a group of Indians who are frustrated with the Gandhian manner of non-violence to compel the oppressive British to quit their country. Punjab-based Balbir Singh is one such member of the Fauj, who has left his wife, Amrita, and son, Veer, behind. Ironically, Amrita is a follower of Mohandas Gandhi, and patiently awaits her husband's return home. Mohandas writes to Adolf, addressing him as 'dear friend', imploring him to end the violence. The allies, which include America, Russia, Britain and France close in on the Germans, while Adolf, a little perturbed by defectors, but still in company of many loyal supporters, is determined to continue, and even makes preparations to wed his mistress of 12 years, Eva Braun. Meanwhile Balbir and the rest of the Fauj must risk their lives through treacherous territory..",2,0.7114
Yamla Pagla Deewana,14-01-2011,Hindi,Dharmendra,Kulraj Randhawa,Sandesh Shandilya,Dharmendra and Bobby play a crooked father-son pair based in Varanasi. Sunny plays a Canada based upright man who gets to know after two decades that he has a father and brother in Varanasi. The film is about Sunny's journey to his past.,5.4,0.8683
Dil Toh Baccha Hai Ji,28-01-2011,Hindi,Ajay Devgn,Shazahn Padamsee,Pritam Chakraborty,Three roommates are in search of true love. They each find a girl with whom they fall head over heels in love with. Now they just have to get the women to reciprocate.,6,0.6428
Chalo Dilli,29-04-2011,Hindi,Vinay Pathak,Lara Dutta,,"Mihika, an investment banker, misses her flight to Delhi and meets Manu Gupta, a very talkative man. In order to reach Delhi on time, she must tag along with him on a road trip and put up with his antics.",6.3,0.4314
Bubble Gum,28-07-2011,Hindi,Sachin Khedekar,Apoorva Arora,Kumar Bapi,"Jamshedpur-based Vedant Rawat lives a middle-classed lifestyle with his parents, Mukund and Sudha; and an elder deaf-mute brother, Vidhur, who is enrolled in a Delhi-based hostel - in an era before mobile phones, Internet and Facebook. He has a crush on Jenny, who studies in Sacred Heart Convent School, and lives a wealthy lifestyle with her father, who is a senior police officer, mother and a younger brother. He meets on the sly with her and both share bubble gum. Vedant will soon face challenges when Vidhur comes to visit for Holi and he will be required to spend more time with him then with Jenny; while a fellow-student, Ratan Singh Chauhan, is determined to woo and win Jenny's affections at any and all costs. Things get complicated even more after a disturbed Vedant damages Vidhur's hearing aid, and starts stealing in order to get even with Ratan.",4.2,0.5602
Naughty @ 40,14-04-2011,Hindi,Govinda,Yuvika Chaudhary,Monty Sharma,"Laxminarayan Kapoor lives a wealthy lifestyle in London along with his religious wife, Maya; son Ravinder; and two nephews, Sandeep and Randeep. While the nephews have adapted themselves to the country and women, Ravinder is still a virgin at 40, and is a sleep-walker. After getting his leg pulled constantly, he asks his father to get him married, and is introduced to a statuesque beauty - who rejects him after discovering his sleep-walking disorder. His parents then get him married to Gauri, and he hopes to end his celibacy, in vain albeit, as she turns out to be child-like and naive. Frustrated, unable to get intimate he befriends a Caucasian female, Sharon, and decides to marry her. Watch what response he gets, and the impact this has on everyone.",3,0.5411
Michael,15-09-2011,Hindi,Naseeruddin Shah,Mahie Gill,Vinayak Netke,"After accidentally shooting a 12-year-old boy, a dedicated cop is removed from his position. Forced to take work at a local cinema and beginning to lose his eyesight, he struggles to provide for his son.",5.5,0.6006
Love Breakups Zindagi,07-10-2011,Hindi,Zayed Khan,Dia Mirza,Sulaiman Merchant,A couple and many of their friends experience changes and challenges in their respective lives after attending a wedding.,6.4,0.6236
Always Kabhi Kabhi,17-06-2011,Hindi,Ali Fazal,Zoa Morani,Pritam Chakraborty,"Four students come of age during a year at their school, St Marks with various encounters.",3.8,0.5676
Force,30-09-2011,Hindi,John Abraham,Genelia D'Souza,Harris Jayaraj,A vengeful drug-dealer/gangster targets and terrorizes an entire police unit and their families.,6.5,0.7773
Miley Naa Miley Hum,04-11-2011,Hindi,Kabir Bedi,Kangana Ranaut,Sajid Ali Khan,A tennis player incurs his pushy divorced parents' displeasure when he pretends to fall for a struggling model.,4,0.634
Mujhse Fraaandship Karoge,14-10-2011,Hindi,Saqib Saleem,Saba Azad,,"Two incompatible collegians, with fake social network ids, are assigned to work together for their institute's annual celebrations.",6.8,0.5558
I Am Singh,01-01-2011,Hindi,Puneet Issar,Amy Holt,,Neo-Nazis and bigoted police oppress and target vulnerable Sikhs & Asians in post 9-11 America.,2,0.6477
Kucch Luv Jaisaa,27-05-2011,Hindi,Rahul Bose,Shefali Shah,,"After getting bored with her love less marriage life, a wife decides to get a breathe of fresh air and meets a hit man.",4.9,0.3648
Zokkomon,02-04-2011,Hindi,Darsheel Safary,Manjari Fadnnis,,"An orphan is abused and abandoned, believed to be dead, and upon his return is first feared as a ghost, and then projected as a superhero.",5,0.5
Soundtrack,07-10-2011,Hindi,Rajeev Khandelwal,Soha Ali Khan,Karsh Kale,"Loud music, substance and alcohol abuse wreck the life and career of a talented music DJ, but Gauri helps him overcome his difficulties.",6.6,0.5572
F.A.L.T.U.,01-04-2011,Hindi,Arshad Warsi,Puja Gupta,Sachin Sanghvi,Three loser friends create a fake university to avoid working for their parents.,5.5,0.3734
Love U... Mr. Kalakaar!,13-05-2011,Hindi,Tusshar Kapoor,Amrita Rao,,"Tusshar Kapoor plays Sahil, an artist who draws cartoons. He falls in love with Amrita Rao, the daughter of a businessman, for whom Tusshar had deigned a mascot. The story moves on and both fall in love. But since her father hates artists, therefore, he decides she will not marry him.",5.8,0.4221
Krishna Balram : Kalvakra Returns,17-12-2011,Hindi,Rajesh Kava,,,Kalvakra is rescued by the sorceress and they team up to unleash the indestructible Nivatkavach army which is locked up inside the deep confines of the earth. By controlling that army they plan to defeat Krishna Balram and then conquer the entire earth.,6.8,0.3881
Luv Ka The End,06-05-2011,Hindi,Taha Shah Badussha,Shraddha Kapoor,Ram Sampath,"Rhea is the typical girl next door who is in love with Luv Nanda, a rich and famous boy in college. As they plan to take their relationship to the next level, Rhea realises that Luv is not as nice as she thought. So, she decides to get even and bring Luv down! All in the span of one night. Buckle up for one crazy night as the girls discover the meaning of love, life, friendship and more.",4.9,0.5953
Monica,25-03-2011,Hindi,Ashutosh Rana,Divya Dutta,,"Public Prosecutor Mathur names an accused, Sandeep Mishra, and three other suspects who had arranged the homicide of Lucknow-based journalist Monica. The trio are Aseem Ray - a wealthy publisher; Pamela Grewal - a businesswoman; and Chandrakant Pandit - the former Telecom Minister and soon-to-be Chief Minister of Uttar Pradesh. With odds stacked heavily against him, Mathur presents, what is an apparent circumstantial case before a female judge, and must prove beyond a reasonable shadow of doubt, that Sandeep was directly involved - even though direct evidence indicates that the murder was committed by two unknown males, and that the deceased victim lived a dual life.",5,0.5165
Pride of India: Shama Zaidi,01-01-2011,Hindi,M.S. Sathyu,Shama Zaidi,Vishwajeet,The film starts with the earliest form of cinema and how Shama Zaidi became an integral part of the evolution of Indian Cinema.,0,0.333
Kaccha Limboo,18-02-2011,Hindi,Vinay Pathak,Sarika,,"The words Kaccha Limbo denotes a child who is not mature enough.The movie follows the trials and tribulations of 13 year old Shambu.His friends in school ostracize him for being obese calling him names. Despite his school problems, Shambu does have a loving and caring family. He does not seem to relate to his step father, who seems to have a highly sympathetic attitude. He has crush for a girl, who does seem to despise him for his looks. He continues talking to her as an anonymous another person on phone.  Things take a turn for worse when he accidentally causes damage to Videocam of another student, for which he is asked to pay damages. On the same day his forging parental signatures in school diary is found out. He runs away from home and befriends few slum children.",7.5,0.4185
My Friend Pinto,14-10-2011,Hindi,Prateik Babbar,Kalki Koechlin,Atul Gogavale,"Sweet, honest, and optimistic Michael Pinto has a knack for finding trouble. The search for a childhood friend leads him to the big city, and into an outlandish adventure.",5.7,0.3633
Mummy Punjabi,31-08-2011,Hindi,Kanwaljit Singh,Kirron Kher,,"Mummy Punjabi is a New Age Mother India, with today`s grandeur, intensity, humour & emotions. A complete family entertainer, wherein a Punjabi urban mother balances tradition with her own value system.",6,0.5672
404: Error Not Found,20-05-2011,Hindi,Mukesh Bhhatt,Tisca Chopra,Imaad Shah,A brilliant student starts hallucinating after moving into a room that was occupied by another who committed suicide.,6,0.4219
Saheb Biwi Aur Gangster,23-09-2011,Hindi,Jimmy Shergill,Mahie Gill,,"After the death of his first wife, wealthy Raja Aditya Pratap Singh, re-marries another woman, simply known as Chhoti Rani, who subsequently becomes mentally unstable. His father's former mistress, Badi Rani, controls the wealth, while he himself has a mistress. Unable to procure contracts through Mantri Prabhu Tiwari, he decides to stand for elections, while his rival, Ghenda Singh, recruits an assassin, Babalu, who is also the nephew of Sunder, Chhoti Rani's chauffeur, to kill Aditya. After Sunder is unable to drive due to an injury, he recommends Babalu, and Aditya hires him. Babalu settles down in his new job, attempts to get accepted by everyone, including Chhoti Rani, who he finds attractive. He soon finds out that she, too, has feelings for him, and then starts making plans of not only carrying out his assigned task but also becoming the next Saheb.",7.2,0.47
Be-Careful,21-10-2011,Hindi,Govardhan Asrani,,,"In a bid to escape their domineering wives, two womanizing slackers get saddled with a corpse amongst other challenges in a foreign country.",6.5,0.3764
Chargesheet,30-09-2011,Hindi,Dev Anand,Divya Dutta,A.D. Boys,The story revolves around the murder case of an actress.,0,0.3805
Kuttipattalam,01-08-2011,Hindi,Suresh Gopi,,Suresh Peters,Kuttipattalam movie is about a commando trainee named Vimal Sharma who is a strict person. So the other commandos are afraid of him.,0,0.3081
Yeh Dooriyan,26-08-2011,Hindi,Inder Kumar,Deepshika Nagpal,,A divorced businesswoman with two children falls in love with a much younger man.,5.7,0.2836
Tell Me O Kkhuda,27-10-2011,Hindi,Dharmendra,Esha Deol,Pritam Chakraborty,"After finding she was adopted as child, a young woman sets out to look for her biological parents.",2.8,0.5819
Bheja Fry 2,17-06-2011,Hindi,Vinay Pathak,Minissha Lamba,Sneha Khanwalkar,"Good hearted but not worldly-wise, the rolly-polly tax inspector, Bharat Bhushan (Vinay Pathak) is back to fulfill his long cherished dream of becoming a singer. To further his media ambition he enters a game show hoping to win a cash prize with which he can make his own music album. Eventually Bhushan goes on to win the competition which also gifts him a free stay on a cruise ship.",4.4,0.3707
Yeh Saali Zindagi,04-02-2011,Hindi,Irrfan Khan,Aditi Rao Hydari,Abhishek Ray,Arun who has seen his lover in other man's arms cant forget her beauty and is always distracted by it. And wants to help her in any sought of situation even save her love from kidnappers.,5.6,0.4858
Love Express,10-06-2011,Hindi,Om Puri,Mayuri Kango,Jaidev Kumar,Series of rumors and the incompatibility of both the bride and groom throw a train-bound wedding party out of gear.,0,0.3002
Angel,04-02-2011,Hindi,Manoj Joshi,Aruna Irani,,"D.N. Nagar Police are summoned to a Chawl where they arrest Abhay Chawla, who was recently discharged from jail after serving a two-year sentence for running over a man. While being held in the prison cell, Abhay reflects on his life - his acrimonious relationship with his mom, Aarati; brother Rohan; and Bhabi Priya. Not only did they never visit him in prison but they also moved without informing him. Upon being dramatically re-united, Rohan permits him to live with them and even hires him in his garage. Abhay brings a wheelchair-bound physically challenged woman, Sonal Mahajan, to a family gathering, and Rohan asks both to leave. But nothing will prepare the Chawla family for the shock when they will be told that Abhay has been arrested again - this time for Sexual Molestation.  Written by rAjOo (gunwanti@hotmail.com)",4.5,0.2858
Trapped in Tradition: Rivaaz,16-09-2011,Hindi,Vijay Raaz,Deepti Naval,,"Rivaaz is a film against exploitation, a film about dignity, about hope of women who are traded in the name of tradition.  Family-based Prostitution in which exists in many districts. But unfortunately Our Law and Order System does not consider this as a major issue.  The system which started as a community tradition (rivaaz) now operating as a money-making trade within the knowledge of the lawmakers and protectors.  A man falls in love with a village belle who is destined for traditional prostitution.",5.2,0.2956
Shabri,08-11-2011,Hindi,Zakir Hussain,Isha Koppikar,Raju Singh,An impoverished woman faces off against gangsters as well as the police after her brother is killed.,3.2,0.4488
He...,01-02-2011,Hindi,Rajendra Gupta,,,"He...' is a story of a 13-year ragpicker boy Hari from the Slums of Mumbai who gets a chance to act in a short movie. Hereafter his friends call him Hero. Under the name 'Hero' he starts a journey, a journey which is all waiting and observing. Under his observation, he confronts the dark side of the society but practically he finds himself helpless. The name Hero gives him a new window to look at his harsh reality.",0,0.3039
